t,x,y,vd,xyd,nd,d,st
9769,2337.07,2744.92,0.442,0.442,2,3.85027,0
9769,2337.04,2745.36,0.442,0.441999,2,3.82427,0
9770,2337.01,2745.8,0.442,0.441999,2,3.84207,0
9770,2336.99,2746.25,0.442,0.442,2,3.81144,0
9771,2336.96,2746.69,0.442,0.441999,2,3.78135,0
9771,2336.94,2747.13,0.442,0.442,2,3.75138,0
9771,2336.91,2747.57,0.442,0.442,2,3.72182,0
9772,2336.88,2748.01,0.442,0.442,2,3.69235,0
9772,2336.86,2748.45,0.442,0.441999,2,3.66337,0
9773,2336.83,2748.89,0.442,0.441999,2,3.63515,0
9773,2336.81,2749.33,0.442,0.441999,2,3.60731,0
9774,2336.79,2749.77,0.442,0.442,2,3.57975,0
9774,2336.76,2750.22,0.442,0.442,2,3.55285,0
9775,2336.74,2750.66,0.442,0.441999,2,3.52633,0
9775,2336.72,2751.1,0.442,0.442,2,3.50037,0
9775,2336.7,2751.54,0.442,0.442,2,3.47463,0
9776,2336.67,2751.98,0.442,0.442,2,3.44925,0
9776,2336.65,2752.42,0.442,0.442,2,3.42421,0
9777,2336.63,2752.86,0.442,0.442,2,3.39831,0
9777,2336.61,2753.3,0.442,0.442,2,3.3727,0
9778,2336.59,2753.75,0.442,0.442,2,3.34709,0
9778,2336.56,2754.19,0.442,0.442,2,3.32163,0
9779,2336.54,2754.63,0.442,0.442,2,3.29631,0
9779,2336.52,2755.07,0.442,0.441999,2,3.27222,0
9779,2336.5,2755.51,0.442,0.442,2,3.24787,0
9780,2336.48,2755.95,0.442,0.442,2,3.2248,0
9780,2336.46,2756.39,0.442,0.441999,2,3.20133,0
9781,2336.44,2756.84,0.442,0.441999,2,3.17722,0
9781,2336.42,2757.28,0.442,0.442,2,3.15351,0
9782,2336.4,2757.72,0.442,0.442,2,3.12975,0
9782,2336.38,2758.16,0.442,0.442,2,3.10598,0
9783,2336.36,2758.6,0.442,0.442,2,3.08207,0
9783,2336.34,2759.04,0.442,0.442,2,3.05865,0
9784,2336.32,2759.48,0.442,0.442,2,3.03473,0
9784,2336.3,2759.92,0.442,0.441999,2,3.01112,0
9784,2336.28,2760.37,0.442,0.442,2,2.98705,0
9785,2336.26,2760.81,0.442,0.441999,2,2.96149,0
9785,2336.24,2761.25,0.442,0.442,2,2.93615,0
9786,2336.22,2761.69,0.442,0.442,2,2.91061,0
9786,2336.19,2762.13,0.442,0.442,2,2.8847,0
9787,2336.17,2762.57,0.442,0.441999,2,2.85861,0
9787,2336.15,2763.01,0.442,0.442,2,2.8311,0
9787,2336.12,2763.46,0.442,0.442,2,2.80375,0
9788,2336.1,2763.9,0.442,0.441999,2,2.77559,0
9788,2336.07,2764.34,0.442,0.442,2,2.74712,0
9789,2336.05,2764.78,0.442,0.442,2,2.71821,0
9789,2336.02,2765.22,0.442,0.442,2,2.68872,0
9790,2336,2765.66,0.442,0.441999,2,2.65895,0
9790,2335.97,2766.1,0.442,0.441999,2,2.62956,0
9791,2335.95,2766.54,0.442,0.442,2,2.59938,0
9791,2335.92,2766.98,0.442,0.442,2,2.56993,0
9792,2335.89,2767.42,0.442,0.442,2,2.53951,0
9792,2335.87,2767.87,0.442,0.442,2,2.50828,0
9792,2335.84,2768.31,0.442,0.441999,2,2.47655,0
9793,2335.81,2768.75,0.442,0.441999,2,2.44419,0
9793,2335.78,2769.19,0.442,0.441999,2,2.41172,0
9794,2335.75,2769.63,0.442,0.442,2,2.37877,0
9794,2335.72,2770.07,0.442,0.442,2,2.34609,0
9794,2335.69,2770.51,0.442,0.442,2,2.31252,0
9795,2335.66,2770.95,0.442,0.442,2,2.2784,0
9795,2335.63,2771.39,0.442,0.442,2,2.03001,0
9796,2335.6,2771.83,0.442,0.441999,2,2.04954,0
9796,2335.57,2772.27,0.442,0.442,2,2.06855,0
9797,2335.53,2772.71,0.442,0.442,2,2.08717,0
9797,2335.5,2773.16,0.442,0.442,2,2.10482,0
9798,2335.47,2773.6,0.442,0.441999,2,2.12185,0
9798,2335.43,2774.04,0.442,0.442,2,2.13812,0
9799,2335.4,2774.48,0.442,0.442,2,2.15372,0
9799,2335.36,2774.92,0.442,0.442,2,2.16921,0
9800,2335.33,2775.36,0.442,0.442,2,2.18395,0
9800,2335.29,2775.8,0.442,0.441999,2,2.19819,0
9800,2335.25,2776.24,0.442,0.442,2,2.21189,0
9801,2335.21,2776.68,0.442,0.442,2,2.22375,0
9801,2335.17,2777.12,0.442,0.442,2,2.23503,0
9802,2335.13,2777.56,0.442,0.442,2,2.24559,0
9802,2335.09,2778,0.442,0.442,2,2.25605,0
9803,2335.05,2778.44,0.442,0.441999,2,2.26568,0
9803,2335.01,2778.88,0.442,0.442,2,2.27344,0
9804,2334.96,2779.32,0.442,0.442,2,2.28054,0
9804,2334.92,2779.76,0.442,0.442,2,2.28664,0
9804,2334.87,2780.2,0.442,0.442,2,2.29205,0
9805,2334.83,2780.64,0.442,0.441999,2,2.29781,0
9805,2334.78,2781.07,0.442,0.442,2,2.30246,0
9806,2334.73,2781.51,0.442,0.441999,2,2.30516,0
9806,2334.68,2781.95,0.442,0.442,2,2.30729,0
9807,2334.63,2782.39,0.442,0.442,2,2.30863,0
9807,2334.59,2782.83,0.442,0.442,2,2.31032,0
9808,2334.53,2783.27,0.442,0.442,2,2.31083,0
9808,2334.48,2783.71,0.442,0.442,2,2.31113,0
9809,2334.43,2784.15,0.442,0.441999,2,2.31055,0
9809,2334.38,2784.59,0.442,0.442,2,2.30995,0
9809,2334.33,2785.03,0.442,0.442,2,2.30832,0
9810,2334.28,2785.46,0.442,0.441999,2,2.30577,0
9810,2334.22,2785.9,0.442,0.441999,2,2.30091,0
9811,2334.16,2786.34,0.442,0.442,2,2.29558,0
9811,2334.1,2786.78,0.442,0.442,2,2.28783,0
9812,2334.05,2787.22,0.441999,0.441999,2,2.27966,0
9812,2333.99,2787.65,0.442,0.442,2,2.27083,0
9813,2333.93,2788.09,0.442,0.441999,2,2.26092,0
9813,2333.87,2788.53,0.442,0.442,2,2.25174,0
9813,2333.8,2788.97,0.442,0.442,2,2.24108,0
9814,2333.74,2789.4,0.442,0.441999,2,2.2302,0
9814,2333.68,2789.84,0.442,0.442,2,2.21835,0
9815,2333.62,2790.28,0.441999,0.442,2,2.20558,0
9815,2333.55,2790.72,0.442,0.441999,2,2.19295,0
9816,2333.49,2791.15,0.441999,0.442,2,2.17925,0
9816,2333.42,2791.59,0.442,0.442,2,2.16533,0
9817,2333.36,2792.03,0.442,0.441999,2,2.15043,0
9817,2333.29,2792.47,0.441999,0.442,2,2.13456,0
9818,2333.22,2792.9,0.442,0.441999,2,2.11714,0
9818,2333.15,2793.34,0.442,0.442,2,2.0987,0
9818,2333.08,2793.77,0.442,0.442,2,2.07979,0
9819,2333.01,2794.21,0.442,0.442,2,2.05951,0
9819,2332.94,2794.65,0.442,0.441999,2,2.03865,0
9820,2332.87,2795.08,0.442,0.442,2,2.01665,0
9820,2332.8,2795.52,0.442,0.442,2,1.99499,0
9821,2332.72,2795.95,0.442,0.441999,2,1.97201,0
9821,2332.65,2796.39,0.442,0.441999,2,1.94945,0
9822,2332.57,2796.83,0.442,0.442,2,1.73443,0
9822,2332.5,2797.26,0.442,0.442,2,1.76592,0
9823,2332.42,2797.7,0.442,0.441999,2,1.79609,0
9823,2332.35,2798.13,0.441999,0.441999,2,1.82523,0
9823,2332.27,2798.57,0.442,0.442,2,1.85286,0
9824,2332.19,2799,0.441999,0.441999,2,1.87982,0
9824,2332.11,2799.43,0.442,0.442,2,1.90565,0
9825,2332.03,2799.87,0.442,0.441999,2,1.93054,0
9825,2331.95,2800.3,0.442,0.442,2,1.95467,0
9826,2331.86,2800.74,0.442,0.441999,2,1.9776,0
9826,2331.78,2801.17,0.442,0.442,2,2.00005,0
9827,2331.7,2801.6,0.441999,0.441999,2,2.0213,0
9827,2331.61,2802.04,0.441999,0.441999,2,2.04159,0
9828,2331.52,2802.47,0.442,0.441999,2,2.06075,0
9828,2331.44,2802.9,0.441999,0.442,2,2.07896,0
9828,2331.35,2803.34,0.442,0.441999,2,2.09733,0
9829,2331.26,2803.77,0.441999,0.441999,2,2.11444,0
9829,2331.17,2804.2,0.442,0.442,2,2.13213,0
9829,2331.08,2804.64,0.441999,0.442,2,2.14831,0
9830,2330.99,2805.07,0.442,0.442,2,2.16442,0
9830,2330.9,2805.5,0.441999,0.442,2,2.17933,0
9831,2330.81,2805.93,0.441999,0.441999,2,2.19281,0
9831,2330.72,2806.37,0.441999,0.442,2,2.20554,0
9832,2330.62,2806.8,0.441999,0.441999,2,2.21728,0
9832,2330.53,2807.23,0.441999,0.441999,2,2.22821,0
9832,2330.43,2807.66,0.441999,0.442,2,2.23807,0
9833,2330.33,2808.09,0.441999,0.442,2,2.24643,0
9833,2330.24,2808.52,0.441999,0.441998,2,2.25413,0
9834,2330.14,2808.95,0.441999,0.441999,2,2.26085,0
9834,2330.04,2809.38,0.441999,0.442,2,2.26667,0
9834,2329.94,2809.81,0.442,0.441999,2,2.27082,0
9834,2329.83,2810.24,0.441999,0.441999,2,2.27447,0
9834,2329.73,2810.67,0.441999,0.441999,2,2.27726,0
9834,2329.63,2811.1,0.441999,0.441999,2,2.27861,0
9834,2329.52,2811.53,0.441999,0.441998,2,2.27946,0
9834,2329.42,2811.96,0.441999,0.441999,2,2.28054,0
9835,2329.31,2812.39,0.441999,0.442,2,2.28035,0
9835,2329.21,2812.82,0.441999,0.441999,2,2.28094,0
9835,2329.1,2813.25,0.441999,0.441999,2,2.28009,0
9836,2329,2813.68,0.442,0.441999,2,2.27908,0
9836,2328.89,2814.11,0.441999,0.442,2,2.27657,0
9837,2328.78,2814.53,0.442,0.442,2,2.27307,0
9837,2328.67,2814.96,0.441999,0.442,2,2.26888,0
9838,2328.56,2815.39,0.441999,0.442,2,2.26382,0
9838,2328.45,2815.82,0.441999,0.442,2,2.25857,0
9839,2328.34,2816.25,0.441999,0.441998,2,2.25207,0
9839,2328.22,2816.67,0.441999,0.441999,2,2.24382,0
9840,2328.11,2817.1,0.441999,0.442,2,2.23516,0
9840,2327.99,2817.53,0.441999,0.442,2,2.22532,0
9840,2327.88,2817.95,0.441999,0.442,2,2.21486,0
9841,2327.76,2818.38,0.441999,0.442,2,2.20441,0
9841,2327.65,2818.8,0.441999,0.442,2,2.19287,0
9842,2327.53,2819.23,0.441999,0.441999,2,2.17995,0
9842,2327.41,2819.66,0.441999,0.442,2,2.1667,0
9843,2327.29,2820.08,0.441999,0.442,2,1.99675,0
9843,2327.17,2820.51,0.441999,0.441999,2,2.02297,0
9844,2327.05,2820.93,0.441999,0.441999,2,2.04776,0
9844,2326.93,2821.36,0.441999,0.441999,2,2.07164,0
9844,2326.81,2821.78,0.441999,0.441999,2,2.09454,0
9845,2326.69,2822.21,0.441999,0.441999,2,2.11627,0
9845,2326.57,2822.63,0.441999,0.442,2,2.13738,0
9846,2326.45,2823.06,0.442,0.441999,2,2.15915,0
9846,2326.32,2823.48,0.441999,0.442,2,2.17951,0
9847,2326.2,2823.91,0.441999,0.441999,2,2.19818,0
9847,2326.07,2824.33,0.441999,0.441998,2,2.21624,0
9848,2325.95,2824.75,0.441999,0.441999,2,2.23352,0
9848,2325.82,2825.18,0.441999,0.441999,2,2.25081,0
9848,2325.69,2825.6,0.441999,0.441999,2,2.26683,0
9849,2325.57,2826.02,0.441999,0.441999,2,2.28207,0
9849,2325.44,2826.44,0.441999,0.442,2,2.29695,0
9850,2325.31,2826.87,0.441999,0.442,2,2.31078,0
9850,2325.18,2827.29,0.441999,0.441999,2,2.32469,0
9851,2325.05,2827.71,0.441999,0.441999,2,2.33749,0
9851,2324.92,2828.13,0.441999,0.441999,2,2.35056,0
9852,2324.79,2828.56,0.441999,0.442,2,2.36238,0
9852,2324.65,2828.98,0.441999,0.441999,2,2.3734,0
9852,2324.52,2829.4,0.441999,0.441999,2,2.38443,0
9853,2324.39,2829.82,0.441999,0.442,2,2.3941,0
9853,2324.25,2830.24,0.441999,0.441999,2,2.40439,0
9854,2324.12,2830.66,0.441999,0.441999,2,2.41348,0
9854,2323.99,2831.08,0.441999,0.441998,2,2.42174,0
9855,2323.85,2831.5,0.441999,0.441999,2,2.42917,0
9855,2323.71,2831.93,0.441999,0.441999,2,2.43579,0
9856,2323.58,2832.35,0.441999,0.441998,2,2.44159,0
9856,2323.44,2832.77,0.441999,0.441999,2,2.44657,0
9857,2323.3,2833.18,0.441999,0.441999,2,2.45073,0
9857,2323.16,2833.6,0.442,0.442,2,2.45566,0
9857,2323.02,2834.02,0.441999,0.441999,2,2.45921,0
9858,2322.88,2834.44,0.441999,0.441999,2,2.46193,0
9858,2322.74,2834.86,0.441999,0.441999,2,2.46383,0
9859,2322.6,2835.28,0.441999,0.442,2,2.46485,0
9859,2322.46,2835.7,0.441999,0.441999,2,2.46427,0
9859,2322.31,2836.12,0.441999,0.441999,2,2.46325,0
9860,2322.17,2836.53,0.441999,0.441999,2,2.46297,0
9860,2322.03,2836.95,0.441999,0.441999,2,2.46128,0
9861,2321.88,2837.37,0.441999,0.441999,2,2.45945,0
9861,2321.74,2837.79,0.441999,0.441999,2,2.45678,0
9862,2321.59,2838.2,0.441999,0.441999,2,2.45237,0
9862,2321.44,2838.62,0.441999,0.442,2,2.44743,0
9863,2321.29,2839.04,0.441999,0.442,2,2.44171,0
9863,2321.14,2839.45,0.441999,0.441999,2,2.43535,0
9863,2320.99,2839.87,0.441999,0.442,2,2.4283,0
9864,2320.85,2840.28,0.441999,0.441999,2,2.4211,0
9864,2320.7,2840.7,0.441999,0.441999,2,2.41308,0
9865,2320.54,2841.11,0.441999,0.441999,2,2.4042,0
9865,2320.39,2841.53,0.441999,0.441999,2,2.39481,0
9865,2320.24,2841.94,0.441999,0.441999,2,2.38579,0
9866,2320.09,2842.36,0.441999,0.442,2,2.37538,0
9866,2319.94,2842.77,0.441999,0.441999,2,2.36415,0
9867,2319.78,2843.19,0.442,0.442,2,2.35044,0
9867,2319.62,2843.6,0.441999,0.442,2,2.33642,0
9868,2319.47,2844.01,0.441999,0.441999,2,2.3213,0
9868,2319.31,2844.43,0.441999,0.441999,2,2.30537,0
9869,2319.15,2844.84,0.441999,0.441999,2,2.28822,0
9869,2318.99,2845.25,0.441999,0.441999,2,2.05904,0
9870,2318.83,2845.66,0.441999,0.441999,2,2.08613,0
9870,2318.67,2846.08,0.441999,0.441999,2,2.11235,0
9870,2318.51,2846.49,0.441999,0.441999,2,2.13778,0
9871,2318.35,2846.9,0.441999,0.441999,2,2.16204,0
9871,2318.19,2847.31,0.441999,0.441998,2,2.18572,0
9872,2318.03,2847.72,0.441999,0.441999,2,2.20932,0
9872,2317.86,2848.13,0.441999,0.441999,2,2.23151,0
9873,2317.7,2848.54,0.441999,0.441999,2,2.25453,0
9873,2317.53,2848.95,0.441999,0.441999,2,2.27624,0
9873,2317.37,2849.36,0.441999,0.441999,2,2.29533,0
9874,2317.2,2849.77,0.441999,0.441998,2,2.31412,0
9874,2317.03,2850.18,0.441999,0.441999,2,2.33214,0
9875,2316.86,2850.59,0.441999,0.441999,2,2.34764,0
9875,2316.69,2851,0.441999,0.441999,2,2.36314,0
9876,2316.52,2851.4,0.441999,0.441999,2,2.37776,0
9876,2316.35,2851.81,0.441999,0.441998,2,2.39166,0
9877,2316.18,2852.22,0.441999,0.441999,2,2.40511,0
9877,2316.01,2852.62,0.441999,0.441999,2,2.4178,0
9877,2315.84,2853.03,0.441999,0.441999,2,2.4306,0
9878,2315.66,2853.44,0.441999,0.441999,2,2.44242,0
9878,2315.49,2853.84,0.441999,0.441999,2,2.45416,0
9879,2315.31,2854.25,0.441999,0.441999,2,2.46501,0
9879,2315.14,2854.66,0.441999,0.441999,2,2.47503,0
9880,2314.97,2855.06,0.441999,0.441999,2,2.4859,0
9880,2314.79,2855.47,0.441999,0.442,2,2.49561,0
9880,2314.61,2855.87,0.441999,0.441999,2,2.50329,0
9881,2314.44,2856.28,0.441999,0.441999,2,2.51041,0
9881,2314.26,2856.68,0.441999,0.441998,2,2.51669,0
9882,2314.08,2857.09,0.441999,0.441999,2,2.52138,0
9882,2313.9,2857.49,0.441999,0.441999,2,2.5255,0
9882,2313.72,2857.89,0.441999,0.442,2,2.5279,0
9883,2313.53,2858.29,0.441999,0.441999,2,2.52969,0
9883,2313.35,2858.7,0.441999,0.441999,2,2.53008,0
9884,2313.16,2859.1,0.441999,0.441998,2,2.52968,0
9884,2312.98,2859.5,0.441999,0.441999,2,2.52921,0
9884,2312.8,2859.9,0.441999,0.441998,2,2.52798,0
9885,2312.61,2860.3,0.441999,0.441999,2,2.52596,0
9885,2312.42,2860.7,0.441999,0.441999,2,2.52278,0
9886,2312.23,2861.1,0.441999,0.441999,2,2.51907,0
9886,2312.05,2861.5,0.441999,0.441999,2,2.51589,0
9887,2311.86,2861.9,0.441999,0.441999,2,2.51161,0
9887,2311.67,2862.3,0.441999,0.441999,2,2.5065,0
9888,2311.48,2862.7,0.441999,0.441999,2,2.50041,0
9888,2311.29,2863.1,0.441999,0.441998,2,2.49355,0
9888,2311.1,2863.5,0.441999,0.441999,2,2.48641,0
9889,2310.91,2863.9,0.441999,0.441999,2,2.47812,0
9889,2310.72,2864.29,0.441999,0.441999,2,2.46796,0
9890,2310.52,2864.69,0.441999,0.441999,2,2.45747,0
9890,2310.33,2865.09,0.441999,0.441999,2,2.44776,0
9891,2310.14,2865.49,0.441999,0.441999,2,2.43678,0
9891,2309.94,2865.88,0.441999,0.441999,2,2.42494,0
9892,2309.75,2866.28,0.441999,0.441998,2,2.41226,0
9892,2309.55,2866.67,0.441999,0.441999,2,2.39876,0
9893,2309.35,2867.07,0.441999,0.441999,2,2.38321,0
9893,2309.15,2867.46,0.441999,0.441999,2,2.36723,0
9893,2308.95,2867.86,0.441999,0.441999,2,2.35142,0
9894,2308.76,2868.25,0.441999,0.441999,2,2.33458,0
9894,2308.56,2868.65,0.441999,0.441999,2,2.31679,0
9895,2308.35,2869.04,0.441999,0.441999,2,2.2985,0
9895,2308.15,2869.43,0.441999,0.441999,2,2.27942,0
9896,2307.95,2869.83,0.441999,0.441999,2,2.26019,0
9896,2307.75,2870.22,0.441999,0.441999,2,2.24019,0
9897,2307.55,2870.61,0.441999,0.441999,2,2.21961,0
9897,2307.34,2871.01,0.441999,0.441999,2,2.19804,0
9897,2307.14,2871.4,0.441999,0.441998,2,2.17627,0
9898,2306.94,2871.79,0.441999,0.441999,2,2.1535,0
9898,2306.73,2872.18,0.441999,0.441998,2,2.13115,0
9899,2306.53,2872.57,0.441999,0.441998,2,2.1076,0
9899,2306.32,2872.96,0.441999,0.441999,2,2.08325,0
9900,2306.11,2873.35,0.441999,0.441999,2,1.87452,0
9900,2305.91,2873.74,0.441999,0.441999,2,1.89747,0
9900,2305.7,2874.14,0.441999,0.441999,2,1.92014,0
9901,2305.49,2874.52,0.441999,0.441999,2,1.94191,0
9901,2305.28,2874.91,0.441999,0.441999,2,1.96398,0
9902,2305.07,2875.3,0.441999,0.441999,2,1.98499,0
9902,2304.86,2875.69,0.441999,0.441999,2,2.00527,0
9903,2304.65,2876.08,0.441999,0.441999,2,2.02451,0
9903,2304.44,2876.47,0.441999,0.441999,2,2.04283,0
9903,2304.23,2876.86,0.441999,0.441999,2,2.06112,0
9904,2304.02,2877.24,0.441999,0.441998,2,2.07868,0
9904,2303.8,2877.63,0.441999,0.441999,2,2.09557,0
9905,2303.59,2878.02,0.441999,0.441999,2,2.11064,0
9905,2303.38,2878.41,0.441999,0.441999,2,2.12566,0
9906,2303.16,2878.79,0.441999,0.441999,2,2.14029,0
9906,2302.95,2879.18,0.441999,0.441999,2,2.15427,0
9906,2302.73,2879.56,0.441999,0.441999,2,2.16767,0
9907,2302.51,2879.95,0.441999,0.441999,2,2.18026,0
9907,2302.3,2880.33,0.441999,0.441999,2,2.19242,0
9908,2302.08,2880.72,0.441999,0.441999,2,2.20384,0
9908,2301.86,2881.1,0.441999,0.441999,2,2.21474,0
9909,2301.64,2881.49,0.441999,0.441999,2,2.22634,0
9909,2301.43,2881.87,0.441999,0.441999,2,2.23709,0
9909,2301.21,2882.26,0.441999,0.441999,2,2.24702,0
9910,2300.99,2882.64,0.441999,0.441999,2,2.25671,0
9910,2300.77,2883.02,0.441999,0.441999,2,2.26592,0
9911,2300.55,2883.41,0.441999,0.441999,2,2.27556,0
9911,2300.33,2883.79,0.441999,0.441999,2,2.28447,0
9912,2300.11,2884.17,0.441999,0.441999,2,2.29283,0
9912,2299.89,2884.56,0.441999,0.441999,2,2.30087,0
9913,2299.67,2884.94,0.441999,0.441999,2,2.30925,0
9913,2299.45,2885.32,0.441999,0.441999,2,2.31689,0
9913,2299.23,2885.7,0.441999,0.441999,2,2.32409,0
9914,2299.01,2886.09,0.441999,0.441999,2,2.33065,0
9914,2298.78,2886.47,0.441999,0.441999,2,2.33711,0
9915,2298.56,2886.85,0.441999,0.441999,2,2.34298,0
9915,2298.34,2887.23,0.441999,0.441999,2,2.34844,0
9916,2298.12,2887.61,0.441999,0.441999,2,2.35221,0
9916,2297.89,2887.99,0.441999,0.441999,2,2.35609,0
9917,2297.67,2888.37,0.441999,0.441999,2,2.3596,0
9917,2297.44,2888.76,0.441999,0.441999,2,2.36298,0
9917,2297.22,2889.14,0.441999,0.441999,2,2.36552,0
9918,2296.99,2889.52,0.441999,0.441999,2,2.36784,0
9918,2296.77,2889.9,0.441999,0.441999,2,2.37041,0
9919,2296.54,2890.28,0.441999,0.441999,2,2.37245,0
9919,2296.32,2890.66,0.441999,0.441998,2,2.37418,0
9920,2296.09,2891.04,0.441999,0.441999,2,2.3756,0
9920,2295.86,2891.42,0.441999,0.441999,2,2.37684,0
9921,2295.64,2891.79,0.441999,0.441999,2,2.37782,0
9921,2295.41,2892.17,0.441999,0.441999,2,2.37837,0
9922,2295.18,2892.55,0.441999,0.441999,2,2.37898,0
9922,2294.96,2892.93,0.441999,0.441999,2,2.37948,0
9922,2294.73,2893.31,0.441999,0.441999,2,2.37966,0
9923,2294.5,2893.69,0.441999,0.441998,2,2.37837,0
9923,2294.27,2894.07,0.441999,0.441999,2,2.37728,0
9924,2294.04,2894.45,0.441999,0.441999,2,2.37708,0
9924,2293.82,2894.83,0.441999,0.441999,2,2.37619,0
9924,2293.59,2895.2,0.441999,0.441999,2,2.37473,0
9925,2293.36,2895.58,0.441999,0.441999,2,2.37306,0
9925,2293.13,2895.96,0.441999,0.441999,2,2.37108,0
9926,2292.9,2896.34,0.441999,0.441999,2,2.367,0
9926,2292.67,2896.71,0.441999,0.441999,2,2.3633,0
9927,2292.44,2897.09,0.441999,0.441999,2,2.35836,0
9927,2292.21,2897.47,0.441999,0.441999,2,2.35342,0
9928,2291.97,2897.84,0.441999,0.441999,2,2.34805,0
9928,2291.74,2898.22,0.441999,0.441999,2,2.34241,0
9928,2291.51,2898.59,0.441999,0.441999,2,2.33655,0
9929,2291.28,2898.97,0.441999,0.441999,2,2.33139,0
9929,2291.04,2899.35,0.441999,0.441999,2,2.32552,0
9930,2290.81,2899.72,0.442,0.441999,2,2.31845,0
9930,2290.58,2900.1,0.442,0.442,2,2.31147,0
9930,2290.34,2900.47,0.441999,0.441999,2,2.30442,0
9931,2290.11,2900.85,0.441999,0.441999,2,2.29711,0
9931,2289.88,2901.22,0.441999,0.441999,2,2.28954,0
9932,2289.64,2901.6,0.441999,0.441999,2,2.28211,0
9932,2289.41,2901.97,0.441999,0.441999,2,2.12803,0
9932,2289.17,2902.34,0.441999,0.441999,2,2.15136,0
9933,2288.94,2902.72,0.441999,0.441999,2,2.17491,0
9933,2288.7,2903.09,0.441999,0.441999,2,2.19732,0
9934,2288.47,2903.47,0.441999,0.441999,2,2.21958,0
9934,2288.23,2903.84,0.441999,0.441999,2,2.24051,0
9935,2287.99,2904.21,0.441999,0.441999,2,2.26146,0
9935,2287.75,2904.58,0.441999,0.441999,2,2.2821,0
9935,2287.51,2904.95,0.441999,0.441999,2,2.30328,0
9936,2287.28,2905.33,0.441999,0.441999,2,2.32365,0
9936,2287.04,2905.7,0.441999,0.441999,2,2.34211,0
9937,2286.8,2906.07,0.441999,0.441999,2,2.36042,0
9937,2286.56,2906.44,0.441999,0.441999,2,2.37791,0
9937,2286.32,2906.81,0.441999,0.441999,2,2.3955,0
9938,2286.07,2907.18,0.441999,0.441999,2,2.4124,0
9938,2285.83,2907.55,0.441999,0.441999,2,2.42884,0
9939,2285.59,2907.92,0.441999,0.441999,2,2.44484,0
9939,2285.35,2908.29,0.441999,0.441999,2,2.46066,0
9940,2285.11,2908.66,0.441999,0.441999,2,2.4756,0
9940,2284.86,2909.03,0.441999,0.441999,2,2.48975,0
9941,2284.62,2909.4,0.441999,0.441999,2,2.50311,0
9941,2284.37,2909.77,0.441999,0.441999,2,2.51565,0
9942,2284.13,2910.13,0.441999,0.441999,2,2.52783,0
9942,2283.88,2910.5,0.441999,0.441999,2,2.53976,0
9942,2283.64,2910.87,0.441999,0.442,2,2.55116,0
9943,2283.39,2911.23,0.441999,0.441999,2,2.56223,0
9943,2283.14,2911.6,0.441999,0.441999,2,2.57262,0
9944,2282.9,2911.97,0.441999,0.441999,2,2.58236,0
9944,2282.65,2912.33,0.441999,0.441999,2,2.59066,0
9945,2282.4,2912.7,0.441999,0.442,2,2.59859,0
9945,2282.15,2913.06,0.441999,0.441999,2,2.60599,0
9946,2281.9,2913.43,0.441999,0.441999,2,2.61273,0
9946,2281.65,2913.79,0.441999,0.441999,2,2.61871,0
9946,2281.4,2914.16,0.441999,0.441999,2,2.62385,0
9947,2281.15,2914.52,0.441999,0.441999,2,2.62835,0
9947,2280.9,2914.88,0.441999,0.441999,2,2.63226,0
9948,2280.65,2915.24,0.441999,0.441999,2,2.6353,0
9948,2280.39,2915.61,0.441999,0.441999,2,2.63734,0
9949,2280.14,2915.97,0.441999,0.441999,2,2.63861,0
9949,2279.88,2916.33,0.441999,0.442,2,2.63863,0
9950,2279.63,2916.69,0.441999,0.441999,2,2.63773,0
9950,2279.37,2917.05,0.441999,0.441999,2,2.63596,0
9951,2279.11,2917.41,0.442,0.442,2,2.63281,0
9951,2278.85,2917.77,0.441999,0.441999,2,2.62904,0
9951,2278.59,2918.12,0.441999,0.442,2,2.62355,0
9952,2278.33,2918.48,0.441999,0.441999,2,2.6173,0
9952,2278.07,2918.84,0.441999,0.441999,2,2.61015,0
9953,2277.81,2919.19,0.441999,0.441999,2,2.60246,0
9953,2277.55,2919.55,0.441999,0.441999,2,2.59363,0
9954,2277.29,2919.9,0.441999,0.441999,2,2.58319,0
9954,2277.02,2920.26,0.441999,0.441999,2,2.57188,0
9955,2276.76,2920.61,0.441999,0.441999,2,2.55962,0
9955,2276.49,2920.96,0.441999,0.442,2,2.54556,0
9956,2276.22,2921.32,0.441999,0.441999,2,2.53097,0
9956,2275.96,2921.67,0.441999,0.441999,2,2.51509,0
9956,2275.69,2922.02,0.441999,0.441999,2,2.4982,0
9957,2275.42,2922.37,0.441999,0.441999,2,2.48153,0
9957,2275.15,2922.72,0.441999,0.441999,2,2.4634,0
9958,2274.88,2923.07,0.441999,0.441999,2,2.44425,0
9958,2274.61,2923.42,0.441999,0.442,2,2.42509,0
9959,2274.34,2923.77,0.441999,0.441999,2,2.40481,0
9959,2274.06,2924.11,0.441999,0.442,2,2.38294,0
9960,2273.79,2924.46,0.441999,0.441998,2,2.36009,0
9960,2273.52,2924.81,0.441999,0.442,2,2.33619,0
9960,2273.24,2925.15,0.441999,0.442,2,2.31108,0
9961,2272.97,2925.5,0.441999,0.441999,2,2.28493,0
9961,2272.69,2925.84,0.441999,0.441999,2,2.25788,0
9962,2272.41,2926.19,0.441999,0.441999,2,2.22949,0
